target_year,category_raw,course_code,course_name,section,credits,lecture_type,grade_type,foreign_course,instructor_name,schedule_raw,teaching_method,lecture_hours,lecture_times,lab_hours,lab_times,pre_enrollment_count,capacity,enrolled_count,offered_year,semester,category1,college,department,_major,area,field
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),1,3,일반,Grade,,이춘희,"월 02 ,03 [E8-7-440(50-440)]  수 01 ,02 [S2-102(32-102)]",,2.0,2.0,2,1.0,10,40.0,43.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),2,3,일반,Grade,,구미숙,"월 02 ,03 [E9-241(학연241)]  수 06 ,07 [E8-7-435(50-435)]",,2.0,2.0,2,1.0,5,40.0,39.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),3,3,일반,Grade,,이춘희,"월 05 ,06 [E9-271(학연271)]  수 05 ,06 [E8-7-235(50-235)]",,2.0,2.0,2,1.0,3,40.0,41.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),4,3,일반,Grade,,변정현,"수 08 ,09 ,10 ,11 [E10-교육318]",,2.0,2.0,2,1.0,2,40.0,44.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),5,3,일반,Grade,,정광수,"월 06 ,07 [E9-241(학연241)]  화 01 ,02 [E9-241(학연241)]",,2.0,2.0,2,1.0,1,40.0,37.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),6,3,일반,Grade,,류관희,"월 06 ,07 [E8-7-435(50-435)]  화 01 ,02 [S2-101(32-101)]",,2.0,2.0,2,1.0,4,40.0,39.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),7,3,일반,Grade,,한정아,"금 01 ,02 ,03 ,04 [E9-241(학연241)]",,2.0,2.0,2,1.0,8,40.0,46.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),8,3,일반,Grade,,노창배,"금 01 ,02 ,03 ,04 [E9-271(학연271)]",,2.0,2.0,2,1.0,7,40.0,49.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),9,3,일반,Grade,,한정아,"월 06 ,07 ,08 ,09 [E8-8-206(51-206)]",,2.0,2.0,2,1.0,4,40.0,39.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),10,3,일반,Grade,,박미,"화 06 ,07 ,08 ,09 [E9-241(학연241)]",,2.0,2.0,2,1.0,2,40.0,39.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),11,3,일반,Grade,,임종태,"월 08 ,09 [E8-7-435(50-435)]  수 08 ,09 [E9-241(학연241)]",,2.0,2.0,2,1.0,2,40.0,36.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),12,3,일반,Grade,,류성필,"월 08 ,09 [E9-271(학연271)]  수 08 ,09 [E9-271(학연271)]",,2.0,2.0,2,1.0,6,40.0,43.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,914006,정보기술 프로그래밍(Python 프로그래밍),13,3,일반,Grade,,송영준,"수 08 ,09 [E8-7-440(50-440)]  금 08 ,09 [E9-241(학연241)]",,2.0,2.0,2,1.0,5,40.0,37.0,2023,1학기,교양,,,,개신기초교양,정보문해
전학년,교양선택,922001,한국사의이해,2,3,일반,Grade,,박윤진,"화 07 ,08 ,09 [N14-105(56-105)]",,3.0,3.0,0,0.0,16,100.0,98.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922001,한국사의이해,3,3,일반,Grade,,박종욱,"수 06 ,07 ,08 [N13-121(59-121)]",,3.0,3.0,0,0.0,54,100.0,97.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922001,한국사의이해,4,3,일반,Grade,,이성우,"목 04 ,05 ,06 [N13-121(59-121)]",,3.0,3.0,0,0.0,96,100.0,98.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922003,동양문화사,1,3,일반,Grade,,임병덕,"월 07 ,08 ,09 [N16-1-127(58-127)]",,3.0,3.0,0,0.0,8,100.0,15.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922003,동양문화사,2,3,일반,Grade,,정재균,"목 07 ,08 ,09 [N14-105(56-105)]",,3.0,3.0,0,0.0,35,100.0,96.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922004,서양문화사,1,3,일반,Grade,,배인성,"목 02 ,03 ,04 [N13-101(59-101)]",,3.0,3.0,0,0.0,59,100.0,95.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922005,미디어를 통해 본 중국역사,1,3,일반,Grade,,이섬관,"목 06 ,07 ,08 [N16-1-125(58-125)]",,3.0,3.0,0,0.0,15,80.0,82.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922007,영상으로 보는 한국사,1,3,일반,Grade,,임형수,"수 06 ,07 ,08 [N16-1-125(58-125)]",,3.0,3.0,0,0.0,19,80.0,79.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922007,영상으로 보는 한국사,3,3,일반,Grade,,박종욱,"수 02 ,03 ,04 [N16-1-127(58-127)]",,3.0,3.0,0,0.0,100,100.0,104.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922007,영상으로 보는 한국사,4,3,일반,Grade,,강민식,"수 06 ,07 ,08 [N13-101(59-101)]",,3.0,3.0,0,0.0,6,100.0,47.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922007,영상으로 보는 한국사,5,3,일반,Grade,,이명학,"목 07 ,08 ,09 [N16-1-123(58-123)]",,3.0,3.0,0,0.0,36,80.0,78.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922008,역사와 스토리텔링,1,3,일반,Grade,,유승희,"목 06 ,07 ,08 [N13-403(59-403)]",,3.0,3.0,0,0.0,24,80.0,76.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922011,교양 한국미술사,1,3,일반,Grade,,이종민,"목 02 ,03 ,04 [N16-1-123(58-123)]",,3.0,3.0,0,0.0,12,70.0,70.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922012,일상생활의심리학,1,3,일반,Grade,,안정광,"화 05 ,06 ,07 [N15-245(57-245)]",,3.0,3.0,0,0.0,12,70.0,19.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922012,일상생활의심리학,2,3,일반,Grade,,엄진섭,"월 05 ,06 ,07 [N14-205(56-205)]",,3.0,3.0,0,0.0,11,70.0,36.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922012,일상생활의심리학,3,3,일반,Grade,,최해연,"수 02 ,03 ,04 [N15-242(57-242)]",,3.0,3.0,0,0.0,9,70.0,22.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922013,행정학입문,1,3,일반,Grade,,김정숙,"월 06 ,07 ,08 [N15-242(57-242)]",,3.0,3.0,0,0.0,15,60.0,46.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922014,생활과법,2,3,일반,Grade,,최상회,"화 07 ,08 ,09 [N13-304(59-304)]",,3.0,3.0,0,0.0,40,70.0,70.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922014,생활과법,3,3,일반,Grade,,김윤정,"월 02 ,03 ,04 [N14-207(56-207)]",,3.0,3.0,0,0.0,29,70.0,67.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922015,세계의지리,1,3,일반,Grade,,윤현위,"월 07 ,08 ,09 [E1-2-413(81-413)]",,3.0,3.0,0,0.0,11,35.0,34.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922016,아동발달과부모교육,1,3,일반,Grade,,박보경,"목 02 ,03 ,04 [N20-1-115(62-115)]",,3.0,3.0,0,0.0,28,100.0,80.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922016,아동발달과부모교육,2,3,일반,Grade,,윤현정,"수 02 ,03 ,04 [E1-1-148]",,3.0,3.0,0,0.0,45,100.0,101.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922019,공업법규와창업,1,3,일반,Grade,,강봉희,"목 01 ,02 ,03 [E8-2-101(45-101)]",,3.0,3.0,0,0.0,10,200.0,95.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922022,현대정치와국제관계,1,3,일반,Grade,,정태일,"화 07 ,08 ,09 [N15-242(57-242)]",,3.0,3.0,0,0.0,6,60.0,50.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922026,결혼과가족,1,3,일반,Grade,,정혜숙,"화 02 ,03 ,04 [N13-121(59-121)]",,3.0,3.0,0,0.0,29,100.0,98.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922026,결혼과가족,2,3,일반,Grade,,박은주,"월 02 ,03 ,04 [N13-121(59-121)]",,3.0,3.0,0,0.0,26,100.0,41.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,1,3,일반,Grade,,곽민주,"화 06 ,07 ,08 [N13-104(59-104)]",,3.0,3.0,0,0.0,19,80.0,58.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,2,3,일반,Grade,,곽민주,"월 02 ,03 ,04 [N14-108(56-108)]",,3.0,3.0,0,0.0,46,80.0,78.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,3,3,일반,Grade,,곽민주,"월 06 ,07 ,08 [N14-108(56-108)]",,3.0,3.0,0,0.0,30,80.0,80.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,4,3,일반,Grade,,박영미,"목 02 ,03 ,04 [N13-104(59-104)]",,3.0,3.0,0,0.0,27,80.0,77.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,5,3,일반,Grade,,박영미,"목 06 ,07 ,08 [N20-1-115(62-115)]",,3.0,3.0,0,0.0,33,80.0,77.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,6,3,일반,Grade,,최홍철,"화 02 ,03 ,04 [N14-104(56-104)]",,3.0,3.0,0,0.0,21,80.0,79.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,7,3,일반,Grade,,김태은,"수 02 ,03 ,04 [N18-112(64-112)]",,3.0,3.0,0,0.0,61,80.0,78.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,8,3,일반,Grade,,김태은,"수 06 ,07 ,08 [N18-112(64-112)]",,3.0,3.0,0,0.0,36,80.0,78.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922027,신용관리와 소비생활,9,3,일반,Grade,,박영미,"금 02 ,03 ,04 [N20-1-115(62-115)]",,3.0,3.0,0,0.0,28,80.0,78.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922031,영화로 읽는 인권과 복지,1,3,일반,Grade,,"김경은, 윤혜미","수 06 ,07 ,08 [N20-1-115(62-115)]",,3.0,3.0,0,0.0,1,80.0,30.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922032,생활 속의 경제학,1,3,일반,Grade,,조택희,"목 05 ,06 ,07 [N18-109(64-109)]",,3.0,3.0,0,0.0,10,50.0,48.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922033,성문화의 이해,2,3,일반,Grade,,박소영,"수 04 ,05 ,06 [N14-107(56-107)]",,3.0,3.0,0,0.0,15,61.0,38.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922035,시민사회에서의 재산과 가족,1,3,일반,Grade,,최상회,"목 07 ,08 ,09 [N14-104(56-104)]",,3.0,3.0,0,0.0,34,106.0,82.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922036,현대사회의 범죄와 형벌,1,3,일반,Grade,,홍진희,"금 01 ,02 ,03 [N14-207(56-207)]",,3.0,3.0,0,0.0,40,70.0,66.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922038,시스템 사고와 창의,1,3,일반,Grade,,김상욱,월 00 [가상강의실1]  화 00 [가상강의실1]  수 00 [가상강의실1],,3.0,3.0,0,0.0,10,50.0,57.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922041,"행복한 소비, 윤리소비",1,3,일반,Grade,,이아름,"목 02 ,03 ,04 [N18-110]",,3.0,3.0,0,0.0,7,80.0,47.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922042,기업과 증권시장의 이해,1,3,일반,Grade,,이형철,"수 06 ,07 ,08 [N14-305(56-305)]",,3.0,3.0,0,0.0,12,50.0,31.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922043,근현대의 역사와 인물,1,3,일반,Grade,,이성우,"목 01 ,02 ,03 [N13-121(59-121)]",,3.0,3.0,0,0.0,76,100.0,98.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922047,패션과 라이프,1,3,일반,Grade,,"김지영, 안효선","화 06 ,07 ,08 [N20-1-115(62-115)]",,3.0,3.0,0,0.0,9,100.0,50.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922047,패션과 라이프,2,3,일반,Grade,,이고은,"목 02 ,03 ,04 [N14-204(56-204)]",,3.0,3.0,0,0.0,33,100.0,62.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922047,패션과 라이프,3,3,일반,Grade,,한현정,"수 06 ,07 ,08 [N14-204(56-204)]",,3.0,3.0,0,0.0,9,100.0,53.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922047,패션과 라이프,4,3,일반,Grade,,이유진,"화 02 ,03 ,04 [N14-204(56-204)]",,3.0,3.0,0,0.0,93,100.0,98.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922048,한국의 지리와 삶,1,3,일반,Grade,,주뢰,"수 05 ,06 ,07 [E1-2-413(81-413)]",,3.0,3.0,0,0.0,14,35.0,26.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922050,하우징 트렌드,1,3,일반,Grade,,황지현,"화 02 ,03 ,04 [N20-1-115(62-115)]",,3.0,3.0,0,0.0,61,100.0,96.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922052,북한 사회의 이해,1,3,일반,Grade,,윤여령,"목 06 ,07 ,08 [N15-242(57-242)]",,3.0,3.0,0,0.0,4,60.0,35.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922055,평화와 통일의 이해,1,3,일반,Grade,,이연호,"화 06 ,07 ,08 [N15-171(57-171)]",,3.0,3.0,0,0.0,5,100.0,40.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922056,슬기로운 부동산 생활,1,3,일반,Grade,,김판기,"수 06 ,07 ,08 [N2-302]",,3.0,3.0,0,0.0,40,46.0,45.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922059,한자와 캘리그라피,1,3,일반,Grade,,봉인영,"화 07 ,08 ,09 [N16-1-258(58-258)]",,3.0,3.0,0,0.0,2,37.0,34.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,922060,법과 정의,1,3,일반,Grade,,손경찬,"목 07 ,08 ,09 [N18-112(64-112)]",,3.0,3.0,0,0.0,16,100.0,25.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,3810466,결혼과가족,1,3,OCU,Grade,,,,비대면,3.0,3.0,0,0.0,12,100.0,26.0,2023,1학기,교양,,,,일반교양,사회와역사
전학년,교양선택,921001,과학글쓰기,1,3,일반,Grade,,이상희,"월 06 ,07 ,08 [N7-401]",,3.0,3.0,0,0.0,28,40.0,33.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921003,문학의이해,1,3,일반,Grade,,권정우,"화 06 ,07 ,08 [N16-1-329(58-329)]",,3.0,3.0,0,0.0,14,80.0,12.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921004,중국문화의이해,1,3,일반,Grade,,이욱진,"금 02 ,03 ,04 [N14-701(56-701)]",,3.0,3.0,0,0.0,16,61.0,27.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921004,중국문화의이해,2,3,일반,Grade,,조현국,"월 02 ,03 ,04 [N14-701(56-701)]",,3.0,3.0,0,0.0,44,61.0,65.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921005,독일과독일사람,1,3,일반,Grade,,이영기,"월 07 ,08 ,09 [N16-1-260(58-260)]",,3.0,3.0,0,0.0,3,40.0,10.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921006,한자와한문,1,3,일반,Grade,,어강석,"수 01 ,02 ,03 [N16-1-125(58-125)]",,3.0,3.0,0,0.0,39,80.0,78.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921008,프랑스문화와예술기행,1,3,일반,Grade,,고봉만,"월 07 ,08 ,09 [N14-104(56-104)]",,3.0,3.0,0,0.0,44,80.0,82.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921008,프랑스문화와예술기행,2,3,일반,Grade,,곽노경,"화 07 ,08 ,09 [N14-704(56-704)]",,3.0,3.0,0,0.0,42,80.0,79.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921008,프랑스문화와예술기행,3,3,일반,Grade,,신명숙,"수 06 ,07 ,08 [N14-104(56-104)]",,3.0,3.0,0,0.0,69,80.0,77.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921009,현대 한국소설과의 만남,1,3,일반,Grade,,박진숙,"수 06 ,07 ,08 [N16-1-329(58-329)]",,3.0,3.0,0,0.0,34,50.0,50.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921010,독일예술문화산책,1,3,일반,Grade,,문광훈,"수 07 ,08 ,09 [N16-1-258(58-258)]",,3.0,3.0,0,0.0,5,40.0,6.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921011,언어로의 초대,1,3,일반,Grade,,최성호,"화 02 ,03 ,04 [N16-1-125(58-125)]",,3.0,3.0,0,0.0,16,80.0,72.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921013,사랑과 문화,1,3,일반,Grade,,"김경화, 안상원","수 07 ,08 ,09 [N14-207(56-207)]",,3.0,3.0,0,0.0,18,80.0,30.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921014,한국 대중문화의 이해,1,3,일반,Grade,,김영미,"목 07 ,08 ,09 [N14-702(56-702)]",,3.0,3.0,0,0.0,13,50.0,33.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921015,시 읽기와 마음 가꾸기,1,3,일반,Grade,,정효구,"수 02 ,03 ,04 [N16-1-329(58-329)]",,3.0,3.0,0,0.0,50,50.0,45.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921016,만화 인문학,1,3,일반,Grade,,백용식,"월 08 [N16-1-123(58-123)]  화 08 ,09 [N16-1-123(58-123)]",,3.0,3.0,0,0.0,36,80.0,77.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921017,고전으로 읽는 한국의 문화코드,1,3,일반,Grade,,이지영,"월 07 ,08 ,09 [N14-203(56-203)]",,3.0,3.0,0,0.0,12,76.0,14.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921018,현대 한국사회의 이해,1,3,일반,Grade,,이진숙,"화 06 ,07 ,08 [N14-702(56-702)]",,3.0,3.0,0,0.0,2,50.0,22.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921019,미국대중문화의 이해,1,3,일반,Grade,,한광택,"수 10 ,11 ,12 [N13-101(59-101)]",,3.0,3.0,0,0.0,61,48.0,47.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921020,한글맞춤법의 이론과 실제,1,3,일반,Grade,,장충덕,"화 02 ,03 ,04 [N14-701(56-701)]",,3.0,3.0,0,0.0,34,61.0,60.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921021,우리의선사문화,1,3,일반,Grade,,김은영,"금 02 ,03 ,04 [N16-1-123(58-123)]",,3.0,3.0,0,0.0,11,40.0,38.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921022,생활속의철학,1,3,일반,Grade,,오지은,"목 07 ,08 ,09 [N13-121(59-121)]",,3.0,3.0,0,0.0,21,80.0,74.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921022,생활속의철학,2,3,일반,Grade,,최천식,"화 07 ,08 ,09 [N16-1-125(58-125)]",,3.0,3.0,0,0.0,13,80.0,29.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921023,세계문화유산의 이해,1,3,일반,Grade,,임병덕,"목 02 ,03 ,04 [N16-1-127(58-127)]",,3.0,3.0,0,0.0,10,100.0,12.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921023,세계문화유산의 이해,2,3,일반,Grade,,김헌기,"화 04 ,05 ,06 [N16-1-127(58-127)]",,3.0,3.0,0,0.0,61,100.0,98.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921023,세계문화유산의 이해,3,3,일반,Grade,,배인성,"목 06 ,07 ,08 [N16-1-127(58-127)]",,3.0,3.0,0,0.0,45,100.0,99.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921023,세계문화유산의 이해,4,3,일반,Grade,,이선희,"수 07 ,08 ,09 [N14-108(56-108)]",,3.0,3.0,0,0.0,8,86.0,46.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921024,세계 미술문화재 탐구,1,3,일반,Grade,,박화선,"수 06 ,07 ,08 [N13-403(59-403)]",,3.0,3.0,0,0.0,28,70.0,51.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921025,대중문화와 예술의 이해,1,3,일반,Grade,,윤석빈,"금 02 ,03 ,04 [N16-1-125(58-125)]",,3.0,3.0,0,0.0,29,80.0,74.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921026,논리와 비판적 사고,1,3,일반,Grade,,박현숙,"목 02 ,03 ,04 [N16-1-225(58-225)]",,3.0,3.0,0,0.0,11,40.0,21.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921029,철학고전읽기,1,3,일반,Grade,,이경희,"월 05 ,06 ,07 [N16-1-123(58-123)]",,3.0,3.0,0,0.0,7,80.0,7.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921031,한국고대문화 산책,1,3,일반,Grade,,장덕원,"목 01 ,02 ,03 [N16-1-125(58-125)]",,3.0,3.0,0,0.0,18,40.0,41.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921033,다문화와 세계종교 기행,1,3,일반,Grade,,정세근,"토 05 ,06 ,07 [가상강의실1]",,3.0,3.0,0,0.0,18,50.0,46.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921034,인간·상징·커뮤니케이션,1,3,일반,Grade,,안상원,"수 03 ,04 ,05 [N14-202(56-202)]",,3.0,3.0,0,0.0,29,50.0,50.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921037,문화로 보는 생활사,1,3,일반,Grade,,조혁연,"수 05 ,06 ,07 [N14-105(56-105)]",,3.0,3.0,0,0.0,92,100.0,99.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921037,문화로 보는 생활사,2,3,일반,Grade,,이승민,"목 02 ,03 ,04 [N14-207(56-207)]",,3.0,3.0,0,0.0,83,80.0,80.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921037,문화로 보는 생활사,3,3,일반,Grade,,이승민,"목 06 ,07 ,08 [N14-207(56-207)]",,3.0,3.0,0,0.0,111,80.0,80.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921037,문화로 보는 생활사,4,3,일반,Grade,,조혁연,"화 06 ,07 ,08 [N13-121(59-121)]",,3.0,3.0,0,0.0,60,80.0,83.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921038,한국 속의 세계문화유산,1,3,일반,Grade,,강민식,"월 06 ,07 ,08 [N14-207(56-207)]",,3.0,3.0,0,0.0,26,80.0,77.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921042,발표와 토론,1,3,일반,Grade,,이상희,"화 06 ,07 ,08 [N14-103(56-103)]",,3.0,3.0,0,0.0,16,40.0,16.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921043,영화 속의 철학,1,3,일반,Grade,,정세근,"화 02 ,03 ,04 [N15-245(57-245)]",,3.0,3.0,0,0.0,17,40.0,42.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921045,다문화 사회의 새로운 이해,1,3,일반,Grade,,김연순,"수 02 ,03 ,04 [N16-1-123(58-123)]",,3.0,3.0,0,0.0,6,80.0,17.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921046,예술로 만나는 시민교육,1,3,일반,Grade,,최승현,"목 04 ,05 ,06 [N14-103(56-103)]",,3.0,3.0,0,0.0,22,48.0,48.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921048,스토리텔링과 소통,1,3,일반,Grade,,백용식,"목 07 ,08 ,09 [N14-107(56-107)]",,3.0,3.0,0,0.0,8,61.0,43.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921049,불교가 묻고 내가 답한다,1,3,일반,Grade,,박보람,"토 01 ,02 ,03 [가상강의실2]",,3.0,3.0,0,0.0,67,50.0,48.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921050,여행의 세계,1,3,일반,Grade,,이재열,"화 07 ,08 ,09 [가상강의실1]",비대면,3.0,3.0,0,0.0,86,39.0,37.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921052,공간과 사회,1,3,일반,Grade,,윤현위,"월 01 ,02 ,03 [E1-2-331(81-331)]",,3.0,3.0,0,0.0,18,35.0,34.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921054,페미니즘과 철학,1,3,일반,Grade,,조주영,"금 05 ,06 ,07 [N14-202(56-202)]",,3.0,3.0,0,0.0,10,76.0,14.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921055,교과서 밖의 심리학,1,3,일반,Grade,,"미지정, 안정광, 이우열, 정우현","월 01 ,02 ,03 [가상강의실1]",비대면,3.0,3.0,0,0.0,103,100.0,97.0,2023,1학기,교양,,,,일반교양,인간과문화
전학년,교양선택,921056,문자로 읽는 아시아의 문화와 사상,1,3,일반,Grade,,"미지정, 박보람","토 04 ,05 ,06 [가상강의실1]",비대면,3.0,3.0,0,0.0,78,50.0,95.0,2023,1학기,교양,,,,일반교양,인간과문화
